customer_id,customer_name,recency,frequency,monetary,churn,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Code,Customer_Segment,Recency_Group,Frequency_Group,Monetary_Group
25847,Stephanie Simmons,91,5,15949,1,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High
25852,Tracy Cook,138,9,22721,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
25854,Diana Schultz,51,8,23680,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
25861,Phillip Santos,74,6,22877,1,4,4,5,13,445,Champions,61-90 Days,6-10 Purchases,Very High
25863,Steven Guerrero,69,5,17297,1,4,3,4,11,434,Potential Loyalists,61-90 Days,3-5 Purchases,High
25864,Alfred Lopez,215,9,21917,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
25871,Courtney May,399,6,16347,1,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
25875,Devin Dorsey,200,8,19945,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
25888,Alyssa Holloway,4,6,18547,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
25890,Justin Mcgee,53,5,17894,1,5,3,4,12,534,Potential Loyalists,31-60 Days,3-5 Purchases,High
25912,Dennis Lane Jr.,505,7,17413,1,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
25915,Aimee Gilbert,75,8,23692,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
25916,Ronald Shepherd,362,8,15475,1,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
25938,Victor Bruce,183,7,24792,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
25947,Kelly Fitzpatrick,184,5,18443,1,3,3,4,10,334,Need Attention,181-365 Days,3-5 Purchases,High
25977,Lauren Miller,136,7,20584,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
25978,Tyler Nelson,721,6,16985,1,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
25982,Angela Leonard,42,7,21165,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
25996,Christopher Harper,14,7,21076,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
25999,Briana Sanchez,26,8,20054,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
26014,Sarah Smith,149,7,17303,1,3,5,4,12,354,Loyal Customers,91-180 Days,6-10 Purchases,High
26027,Jennifer Weaver,6,6,26233,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High
26033,David Rodriguez,547,4,14929,1,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
26059,Jamie Jensen,77,8,16031,1,4,5,4,13,454,Champions,61-90 Days,6-10 Purchases,High
26064,Denise Sanders,43,8,20732,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
26072,Jessica Harrison,182,5,17416,1,3,3,4,10,334,Need Attention,181-365 Days,3-5 Purchases,High
26080,Brandon Harrison,131,7,17562,1,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High
26112,Lisa Crawford,113,6,14891,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
26117,Mary Randall,134,8,24640,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
26137,Rachel Kennedy,233,6,19093,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
26156,David Price,818,5,16594,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
26180,Jason Jackson,904,7,17149,1,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
26185,Calvin Bailey,145,5,15729,1,3,3,4,10,334,Need Attention,91-180 Days,3-5 Purchases,High
26193,Mercedes Russell,56,9,27801,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
26217,Ryan Castillo,259,9,25235,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
26221,Scott Williams,109,10,23879,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
26239,Barbara Dunlap,196,5,18035,1,3,3,4,10,334,Need Attention,181-365 Days,3-5 Purchases,High
26245,Charles Huff,1,9,27059,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
26257,Kimberly Roberts,283,9,21517,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
26293,Tracy Castillo,136,8,24117,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
26295,Nicholas Matthews,428,6,18510,1,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
26297,Lisa Wall,324,6,15781,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
26315,Rachel Beck,225,5,16517,1,3,3,4,10,334,Need Attention,181-365 Days,3-5 Purchases,High
26326,Sandra Murphy,243,5,16307,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
26334,Eric Watson,44,7,18887,1,5,5,4,14,554,Champions,31-60 Days,6-10 Purchases,High
26342,William Merritt,124,6,14827,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
26347,James Fox,461,7,21299,1,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
26360,Shelley Rios,78,6,15794,1,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High
26365,Kyle Jacobs,210,11,30451,1,3,5,5,13,355,Loyal Customers,181-365 Days,10+ Purchases,Very High
26379,Jason Wright,209,6,16012,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
26415,Mitchell Page,202,7,17336,1,3,5,4,12,354,Loyal Customers,181-365 Days,6-10 Purchases,High
26425,Margaret Charles,28,9,31939,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
26475,Mark Phillips,62,9,24295,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
26476,Tara Munoz,44,6,16589,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
26521,Bobby Thomas,188,7,16769,1,3,5,4,12,354,Loyal Customers,181-365 Days,6-10 Purchases,High
26541,Guy Page,379,9,26898,1,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
26545,William Johnston,685,6,22462,1,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
26594,Michael Adams,61,6,17587,1,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High
26619,Dr. Christopher Vaughan PhD,648,4,16417,1,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
26629,James Lawson,148,5,18757,1,3,3,4,10,334,Need Attention,91-180 Days,3-5 Purchases,High
26633,Adam Johnson,152,8,28682,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
26681,Karen Alvarado,31,6,17857,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
26682,Jennifer Ward,141,6,18771,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
26697,James Brown,235,7,19834,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
26707,Jennifer Hill,325,9,28952,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
26730,Cristina Medina,407,5,16104,1,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
26748,Diane Giles,107,10,20068,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
26756,Alexander French,112,6,20753,1,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High
26762,Jack Johnson,11,5,17980,1,5,3,4,12,534,Potential Loyalists,0-30 Days,3-5 Purchases,High
26773,Taylor Hayes,119,8,23562,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
26800,Amanda Alvarado,245,6,22563,1,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
26810,Michael Costa,261,4,15699,1,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
26811,Rebekah Harrison,174,7,17577,1,3,5,4,12,354,Loyal Customers,91-180 Days,6-10 Purchases,High
26815,Elizabeth Johnson,631,10,26261,1,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
26822,Tammy Perez,381,5,15383,1,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
26875,Jennifer Boyd,6,7,20002,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
26907,Kevin Wilson,45,7,18175,1,5,5,4,14,554,Champions,31-60 Days,6-10 Purchases,High
26911,Lisa Walker,63,6,19006,1,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High
26912,Sandra Thompson,132,11,38523,1,4,5,5,14,455,Champions,91-180 Days,10+ Purchases,Very High
26962,Melvin Baker,456,6,26617,1,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
26985,Paul Bell,115,7,19256,1,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High
26986,Robin Freeman,80,7,18912,1,4,5,4,13,454,Champions,61-90 Days,6-10 Purchases,High
27014,Cynthia Hamilton,28,9,29973,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
27034,Warren Delgado,85,7,24848,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
27051,Willie Gray,314,8,17873,1,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
27065,Jeremy Hood,192,9,27225,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
27079,Brenda May,36,8,15021,1,5,5,4,14,554,Champions,31-60 Days,6-10 Purchases,High
27087,Lori Hunter,131,8,27207,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
27118,Mikayla Atkins,371,6,17560,1,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
27124,Carmen Rose MD,115,5,17530,1,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High
27126,Jennifer Martin,111,5,16785,1,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High
27185,Jeremy Carr,176,7,22409,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
27187,Joshua Wood,181,8,22276,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
27193,Rebecca Andrews,150,8,26383,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
27200,Timothy Crawford,46,11,28389,1,5,5,5,15,555,Champions,31-60 Days,10+ Purchases,Very High
27224,Diane York,430,4,15210,1,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
27232,Mr. Chad George II,72,10,25413,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
27238,Andrew Taylor,53,8,16094,1,5,5,4,14,554,Champions,31-60 Days,6-10 Purchases,High
27268,Crystal Jensen,58,8,25279,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
27270,Tiffany Sutton,392,5,17281,1,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
27307,Ashley Ellis,20,7,16071,1,5,5,4,14,554,Champions,0-30 Days,6-10 Purchases,High
27311,Virginia Strong,40,8,21795,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
27314,Brittany Gay,133,8,16059,1,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High
27325,Jennifer Johnson,49,6,18370,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
27348,Terrance Chavez,116,7,15700,1,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High
27365,Bradley Ochoa,135,6,15135,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
27378,Sarah Galvan,56,5,15995,1,5,3,4,12,534,Potential Loyalists,31-60 Days,3-5 Purchases,High
27381,Megan Reed,334,6,18897,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
27384,Matthew Walsh,268,7,22434,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
27394,Elizabeth Obrien,195,7,24141,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
27407,Matthew Roberts,336,7,24412,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
27419,Robert Reyes,282,10,26888,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
27436,Danny Stone,31,6,19869,1,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High
27442,Michael Evans,119,8,18834,1,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High
27457,Kathryn Mejia,330,6,17216,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
27467,Taylor Banks,27,5,16253,1,5,3,4,12,534,Potential Loyalists,0-30 Days,3-5 Purchases,High
27477,Charles Johnson,234,10,29697,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
27481,Joshua Schmidt,484,6,14881,1,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
27540,Miss Rachel Taylor,70,7,21129,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
27547,Janet Ibarra,73,9,19403,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
27562,Rachael Anderson,98,6,17994,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
27567,Laura Watson,210,6,15567,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
27594,Meghan Schmitt,71,7,17037,1,4,5,4,13,454,Champions,61-90 Days,6-10 Purchases,High
27595,Joanna Lopez,227,8,22997,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
27609,Melissa Khan,130,6,20676,1,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High
27611,Thomas Dixon,351,5,15670,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
27617,Rachel Harris,8,8,24171,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
27638,Jason Davis,66,8,33798,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
27653,Mason Cross MD,10,9,20850,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
27658,Annette Henry,555,7,26160,1,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
27679,Lisa Rodriguez,16,9,20731,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
27701,Thomas Smith,19,6,17172,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
27703,Stephanie Jackson,98,6,23581,1,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High
27746,Suzanne Diaz,400,4,15832,1,2,2,4,8,224,Need Attention,365+ Days,3-5 Purchases,High
27754,David Chambers,154,9,23123,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
27779,Christopher Tucker,26,5,17467,1,5,3,4,12,534,Potential Loyalists,0-30 Days,3-5 Purchases,High
27817,Christine Richardson,301,5,16927,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
27821,Timothy Thompson,34,8,19700,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
27831,Steven Robertson,48,10,31506,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
27841,Erik Brown,157,9,22459,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
27865,Mark Campbell,529,5,17511,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
27871,Anna Huynh,74,6,20657,1,4,4,5,13,445,Champions,61-90 Days,6-10 Purchases,Very High
27874,Crystal Murphy,181,6,15668,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
27876,Nicole Fisher,39,10,30916,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
27889,Benjamin Hurst,187,8,23568,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
27891,Samuel Kidd,256,8,18696,1,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
27909,Darryl Vega,241,8,23364,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
27940,Brandy Valdez,344,8,29239,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
27945,Samuel Smith,34,6,16636,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
27951,Courtney Thomas,86,8,27806,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
27956,Matthew Benton,83,9,25430,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
27958,Elizabeth Clark,246,6,15923,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
27975,Donald Oliver,205,7,21370,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
27976,Sandra Guzman,73,9,20144,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
27992,Gloria Hicks,189,8,22073,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
28017,Juan Soto,153,10,28279,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
28079,Juan Bentley,243,6,18850,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
28089,Adam Johnson,40,7,19332,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
28098,Michael Bell,116,8,21965,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
28099,Dustin Frazier,3,7,21075,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
28121,Nicole Golden,69,7,25686,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
28122,Jason Reynolds,102,6,16963,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
28130,Emily Byrd,5,5,15728,1,5,3,4,12,534,Potential Loyalists,0-30 Days,3-5 Purchases,High
28131,Kevin Campbell,129,7,16179,1,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High
28139,Emily Howell,172,7,22620,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
28147,Scott Smith,103,5,17988,1,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High
28159,Erica Perez,85,6,18915,1,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High
28160,Shawna Waters,166,7,17294,1,3,5,4,12,354,Loyal Customers,91-180 Days,6-10 Purchases,High
28162,Peter Jones,252,8,18445,1,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
28173,Dr. Matthew Wright,49,8,17787,1,5,5,4,14,554,Champions,31-60 Days,6-10 Purchases,High
28178,Jonathan Humphrey,187,5,15392,1,3,3,4,10,334,Need Attention,181-365 Days,3-5 Purchases,High
28188,Emily Floyd,5,6,21451,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High
28193,David Hester,518,8,23213,1,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
28200,Steven Fitzgerald,11,6,20863,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High
28211,Carol Benson,59,8,22816,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
28214,Christopher Rodriguez,329,7,17842,1,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
28240,Tyler Crosby,185,7,23978,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
28265,William Garza,468,5,14872,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
28283,Martha Gonzalez,257,6,18691,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
28296,Michelle Rose,244,7,25858,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
28322,James Mason,49,8,29125,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
28330,Matthew Garrett,59,8,19754,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
28337,Angie Webb,63,7,15724,1,4,5,4,13,454,Champions,61-90 Days,6-10 Purchases,High
28346,Angela Marshall,67,7,14972,1,4,5,4,13,454,Champions,61-90 Days,6-10 Purchases,High
28348,Raymond Hernandez,27,8,20865,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
28370,Brett Johnson,280,7,19958,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
28372,Darlene Garcia,135,7,15597,1,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High
28388,Timothy Scott,65,10,22711,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
28411,Brenda Olson,67,5,15311,1,4,3,4,11,434,Potential Loyalists,61-90 Days,3-5 Purchases,High
28416,Matthew Brennan,254,5,14852,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
28430,John Bradley,291,8,23811,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
28436,Stephen Martin,371,5,14998,1,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
28437,Rebecca Small,35,7,21278,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
28445,Jeffery Richardson,223,8,25669,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
28448,Jeremy Berg,531,7,20144,1,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
28459,Angelica Ford,262,7,15372,1,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
28483,Stacy Lawson,106,6,16454,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
28485,Lisa Taylor,168,5,16376,1,3,3,4,10,334,Need Attention,91-180 Days,3-5 Purchases,High
28495,Michael Zuniga,66,6,15604,1,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High
28503,Donna Miller,108,7,19640,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
28510,Johnny Brown,741,5,17672,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
28514,Erika Ward,266,5,16402,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
28529,Mario Nicholson,235,7,15024,1,3,5,4,12,354,Loyal Customers,181-365 Days,6-10 Purchases,High
28547,Natasha Hansen,521,6,22056,1,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
28550,Nicholas Vargas,49,7,17336,1,5,5,4,14,554,Champions,31-60 Days,6-10 Purchases,High
28557,Katrina Black,171,7,19976,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
28559,Brandon Wallace,428,7,23426,1,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
28572,Tammy Cunningham,101,11,22671,1,4,5,5,14,455,Champions,91-180 Days,10+ Purchases,Very High
28582,Lawrence Ferguson,71,13,38123,1,4,5,5,14,455,Champions,61-90 Days,10+ Purchases,Very High
28610,Aaron Taylor,172,6,18622,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
28641,Larry Lane,181,6,18534,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
28647,Eric Sanchez,19,9,23388,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
28672,Jessica Hodges,107,5,14887,1,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High
28683,Joseph Lawrence,64,9,27777,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
28689,Sierra West,67,8,21567,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
28719,Brandon Garrett,131,5,17246,1,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High
28751,Curtis Brown,59,8,17151,1,5,5,4,14,554,Champions,31-60 Days,6-10 Purchases,High
28753,Michael Sanchez,127,7,18602,1,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High
28773,Andrew Beck,158,5,20474,1,3,3,5,11,335,Need Attention,91-180 Days,3-5 Purchases,Very High
28783,Jessica Robles,603,7,14818,1,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
28800,Karl Bailey,145,5,16943,1,3,3,4,10,334,Need Attention,91-180 Days,3-5 Purchases,High
28812,Lisa Reed,24,9,21988,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
28821,Chad Miller,80,7,24647,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
28822,Michael Collins,82,7,17725,1,4,5,4,13,454,Champions,61-90 Days,6-10 Purchases,High
28847,Jeremy Johnson,567,7,26074,1,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
28850,Stephen Walls,22,5,20572,1,5,3,5,13,535,Potential Loyalists,0-30 Days,3-5 Purchases,Very High
28853,Michael Lopez,614,5,18225,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
28858,Donald Reynolds,228,7,24166,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
28867,Peter Moreno,190,7,21504,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
28892,Kenneth Carlson,465,5,15171,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
