customer_id,customer_name,total_spend,purchase_frequency,total_quantity,average_order_value,average_product_price,first_purchase_date,last_purchase_date,total_returns,churn,recency,customer_tenure_days,customer_tenure_months,return_rate,return_rate_pct,customer_age,gender,preferred_category,preferred_payment_method
18993,Richard Morris,13948,4,6,3487.0,301.0,2020-11-27 17:18:22,2021-09-14 21:35:39,2.0,1,730,291,9.7,0.5,50.0,57,Female,Books,Credit Card
18994,Andrea Davies,15298,7,25,2185.4285714285716,162.42857142857142,2020-09-09 15:46:22,2023-09-11 12:00:37,4.0,0,4,1096,36.5,0.5714285714285714,57.14,32,Male,Clothing,Credit Card
18995,Jose Howard,20854,8,28,2606.75,282.0,2020-07-12 20:43:55,2022-12-06 18:16:06,2.0,1,282,876,29.2,0.25,25.0,35,Female,Books,Credit Card
18996,Timothy Collins,5794,2,4,2897.0,179.5,2021-12-05 19:42:37,2022-07-10 10:23:42,0.0,0,432,216,7.2,0.0,0.0,49,Male,Books,Credit Card
18997,Bethany Phillips,11272,5,12,2254.4,205.4,2020-06-09 17:23:08,2023-05-11 21:15:24,0.0,0,126,1066,35.5,0.0,0.0,68,Female,Books,PayPal
18998,Tina Thompson,10543,3,15,3514.3333333333335,86.0,2021-07-17 05:32:29,2023-08-09 04:11:59,1.0,0,37,752,25.1,0.3333333333333333,33.33,62,Male,Books,Credit Card
18999,Alexis Rose,20467,8,19,2558.375,251.25,2020-05-19 23:15:21,2022-12-04 21:02:36,2.0,0,284,928,30.9,0.25,25.0,49,Male,Clothing,Credit Card
19000,Gavin Vaughn,15778,9,25,1753.111111111111,296.1111111111111,2020-03-21 19:55:26,2023-06-28 18:01:07,1.0,0,78,1193,39.8,0.1111111111111111,11.11,31,Female,Clothing,Credit Card
19001,Scott Brooks,3778,2,10,1889.0,258.5,2021-04-22 03:18:27,2022-11-22 12:30:17,2.0,1,296,579,19.3,1.0,100.0,39,Male,Clothing,Cash
19002,Deborah Luna,16385,6,9,2730.8333333333335,194.83333333333334,2021-03-02 19:56:14,2023-07-14 17:53:58,2.0,0,62,863,28.8,0.3333333333333333,33.33,65,Female,Clothing,Credit Card
19003,Robert Thomas,15824,4,16,3956.0,292.5,2021-01-01 11:12:03,2023-02-14 02:21:56,1.0,0,213,773,25.8,0.25,25.0,44,Male,Clothing,Credit Card
19004,Dillon Holt,19956,8,26,2494.5,256.125,2020-03-23 21:13:06,2023-05-07 15:03:27,1.0,0,130,1139,38.0,0.125,12.5,70,Male,Books,PayPal
19005,Elizabeth Morgan,12092,4,13,3023.0,176.5,2020-03-18 22:46:26,2023-05-08 17:59:24,1.0,1,129,1145,38.2,0.25,25.0,43,Male,Clothing,Crypto
19006,Brent Kelly,16855,8,26,2106.875,239.5,2020-03-22 07:10:40,2023-08-11 12:49:54,1.0,1,34,1237,41.2,0.125,12.5,35,Female,Books,Cash
19007,Heather Garrett,16237,4,10,4059.25,313.0,2020-04-07 08:45:46,2022-06-17 12:58:10,0.0,0,454,801,26.7,0.0,0.0,45,Male,Clothing,Credit Card
19008,Ronald Soto,16731,9,30,1859.0,273.77777777777777,2020-03-12 12:10:34,2022-12-07 01:44:41,1.0,0,282,999,33.3,0.1111111111111111,11.11,33,Male,Books,Credit Card
19009,Kenneth Howell,3139,1,5,3139.0,268.0,2020-04-26 16:21:38,2020-04-26 16:21:38,1.0,1,1236,0,0.0,1.0,100.0,66,Male,Books,PayPal
19010,Mark Holder,8423,4,14,2105.75,111.5,2020-07-02 15:51:21,2023-07-14 00:20:08,1.0,0,63,1106,36.9,0.25,25.0,35,Male,Electronics,Credit Card
19011,Emily Hernandez,9582,4,14,2395.5,237.0,2020-09-22 09:58:48,2023-01-08 08:55:49,1.0,0,250,837,27.9,0.25,25.0,52,Female,Books,Credit Card
19012,Joshua Moore,11764,4,9,2941.0,277.75,2020-01-17 12:27:13,2022-10-03 17:34:56,2.0,0,346,990,33.0,0.5,50.0,64,Male,Books,PayPal
19013,Lisa Brown,22472,8,22,2809.0,212.125,2020-02-28 17:54:06,2022-10-11 00:16:47,2.0,0,339,955,31.8,0.25,25.0,67,Female,Books,Cash
19014,Jennifer Stuart,6172,3,10,2057.3333333333335,291.3333333333333,2020-05-24 08:11:09,2022-10-07 22:34:28,2.0,0,342,866,28.9,0.6666666666666666,66.67,55,Female,Books,Credit Card
19015,Julie Horne,7240,2,8,3620.0,375.5,2020-10-14 23:11:11,2023-08-24 05:06:32,1.0,0,22,1043,34.8,0.5,50.0,42,Male,Books,Credit Card
19016,David Kelly,16936,6,22,2822.6666666666665,285.1666666666667,2020-04-28 00:19:01,2023-07-21 10:26:32,2.0,1,56,1179,39.3,0.3333333333333333,33.33,21,Male,Clothing,Cash
19017,Matthew Nguyen,8427,3,13,2809.0,285.0,2021-09-09 00:21:56,2023-08-12 20:10:09,2.0,0,33,702,23.4,0.6666666666666666,66.67,48,Male,Books,Cash
19018,Deborah Pham MD,7855,2,9,3927.5,330.5,2020-07-31 07:57:22,2023-08-05 18:57:30,1.0,0,40,1100,36.7,0.5,50.0,42,Female,Books,Cash
19019,Lonnie Johnson,3610,1,4,3610.0,497.0,2023-05-23 08:17:35,2023-05-23 08:17:35,0.0,0,115,0,0.0,0.0,0.0,22,Female,Home,Credit Card
19020,Keith Grant,15281,6,18,2546.8333333333335,271.5,2020-06-16 08:48:45,2023-06-26 06:23:28,3.0,1,81,1104,36.8,0.5,50.0,33,Male,Home,PayPal
19021,Michael Ellison,4080,2,8,2040.0,294.0,2021-08-27 11:29:47,2023-07-02 18:36:34,1.0,0,74,674,22.5,0.5,50.0,33,Female,Electronics,Credit Card
19022,Daniel Walls,8863,4,13,2215.75,139.25,2020-05-24 10:43:39,2022-06-19 16:40:11,0.0,0,452,756,25.2,0.0,0.0,37,Male,Books,Cash
19023,Samuel Rich,2782,4,12,695.5,277.5,2020-02-29 02:51:19,2023-03-11 03:34:32,2.0,0,188,1106,36.9,0.5,50.0,22,Female,Home,Credit Card
19024,Shawn Williamson,9313,5,10,1862.6,278.8,2020-06-04 23:28:36,2023-06-19 12:53:25,1.0,0,87,1109,37.0,0.2,20.0,20,Male,Books,PayPal
19025,Grace Jackson,8289,3,10,2763.0,161.0,2021-03-01 14:09:41,2022-01-31 11:40:17,2.0,0,592,335,11.2,0.6666666666666666,66.67,51,Male,Books,Credit Card
19026,William Mooney,14703,6,18,2450.5,329.5,2020-05-20 20:59:41,2023-05-20 03:50:12,2.0,0,118,1094,36.5,0.3333333333333333,33.33,43,Female,Clothing,PayPal
19027,Beth Kent,18707,7,22,2672.4285714285716,175.71428571428572,2020-01-23 07:59:24,2023-05-08 21:31:48,3.0,0,129,1201,40.0,0.42857142857142855,42.86,37,Male,Clothing,Credit Card
19028,Justin Butler,14124,7,20,2017.7142857142858,287.7142857142857,2020-07-23 22:23:49,2022-08-23 00:28:09,3.0,0,388,760,25.3,0.42857142857142855,42.86,70,Female,Books,PayPal
19029,Edwin Smith,13913,4,13,3478.25,323.5,2020-11-06 09:01:41,2023-07-17 22:15:14,0.0,0,59,983,32.8,0.0,0.0,62,Female,Clothing,Credit Card
19030,Brianna Hanna,40034,13,39,3079.5384615384614,295.84615384615387,2020-03-07 10:58:14,2023-09-14 06:25:13,6.0,1,1,1285,42.8,0.46153846153846156,46.15,47,Female,Books,Credit Card
19031,Cindy Kramer,22931,6,21,3821.8333333333335,274.0,2020-06-04 03:14:44,2023-02-19 18:52:30,0.0,1,207,990,33.0,0.0,0.0,66,Female,Clothing,Credit Card
19032,Mason Tucker,18562,7,24,2651.714285714286,272.2857142857143,2020-05-21 10:27:14,2023-08-17 09:03:26,2.0,0,29,1182,39.4,0.2857142857142857,28.57,22,Female,Books,Credit Card
19033,Carla Williams,13212,4,8,3303.0,228.75,2020-02-02 00:46:38,2022-03-31 10:46:11,1.0,0,533,788,26.3,0.25,25.0,52,Male,Books,Cash
19034,Heather Bonilla,13469,3,10,4489.666666666667,160.0,2020-10-28 04:29:57,2021-03-06 04:22:01,1.0,0,923,128,4.3,0.3333333333333333,33.33,64,Male,Home,PayPal
19035,Krista Ball,15747,8,17,1968.375,242.75,2020-04-06 00:54:41,2023-07-20 14:37:09,0.0,0,56,1200,40.0,0.0,0.0,66,Male,Clothing,Credit Card
19036,Bonnie Macdonald,19102,8,26,2387.75,288.25,2020-02-25 05:35:07,2023-08-12 18:47:51,3.0,0,33,1264,42.1,0.375,37.5,38,Female,Clothing,Cash
19037,David Johnson,21819,8,22,2727.375,245.625,2020-02-10 10:09:58,2023-04-10 19:43:58,5.0,0,157,1155,38.5,0.625,62.5,29,Female,Books,Cash
19038,Michelle Ryan,6590,2,5,3295.0,211.5,2022-04-15 01:06:04,2023-03-10 15:09:47,1.0,0,188,329,11.0,0.5,50.0,45,Male,Books,Credit Card
19039,Kimberly Rogers,15125,5,12,3025.0,287.0,2020-05-06 05:18:42,2022-03-19 02:52:19,1.0,1,545,681,22.7,0.2,20.0,55,Female,Home,Credit Card
19040,Jose Gates,11958,6,16,1993.0,253.33333333333334,2020-02-22 08:51:37,2022-10-11 07:33:52,5.0,1,339,961,32.0,0.8333333333333334,83.33,51,Male,Books,Credit Card
19041,Mr. Aaron Pearson Jr.,4525,2,9,2262.5,310.0,2021-07-23 05:03:49,2023-04-21 06:37:36,0.0,0,147,637,21.2,0.0,0.0,69,Female,Books,Cash
19042,Joel Wilson,6462,5,16,1292.4,289.2,2020-01-11 20:58:09,2022-10-21 05:01:57,2.0,0,329,1013,33.8,0.4,40.0,29,Female,Electronics,Credit Card
19043,Jonathan Williams,5467,2,4,2733.5,143.5,2022-07-20 00:56:31,2023-06-22 13:24:46,0.0,0,84,337,11.2,0.0,0.0,64,Female,Clothing,Credit Card
19044,James Lin,9159,4,7,2289.75,314.25,2020-01-21 10:37:00,2021-05-30 04:55:02,2.0,0,838,494,16.5,0.5,50.0,63,Female,Clothing,Credit Card
19045,Madison Martin,15157,5,17,3031.4,406.6,2021-09-21 15:43:04,2023-06-14 09:32:41,2.0,0,93,630,21.0,0.4,40.0,28,Male,Books,PayPal
19046,Matthew Morrison,13818,4,18,3454.5,272.75,2023-02-28 02:53:20,2023-09-14 01:11:24,2.0,0,1,197,6.6,0.5,50.0,70,Female,Clothing,Credit Card
19047,William Johnson,21108,8,28,2638.5,224.25,2020-11-15 10:50:14,2023-08-20 04:52:23,5.0,0,26,1007,33.6,0.625,62.5,62,Male,Books,Cash
19048,Carol Lopez,9621,4,17,2405.25,273.75,2020-08-31 07:36:27,2022-11-12 06:15:56,1.0,0,307,802,26.7,0.25,25.0,36,Female,Books,Credit Card
19049,Karen Snyder,20138,7,18,2876.8571428571427,298.57142857142856,2020-12-28 22:35:16,2023-05-10 13:25:22,4.0,0,127,862,28.7,0.5714285714285714,57.14,68,Female,Electronics,Credit Card
19050,Sean Kennedy,15173,4,12,3793.25,383.0,2020-05-24 03:18:21,2022-06-13 14:20:38,1.0,0,458,750,25.0,0.25,25.0,62,Male,Electronics,Credit Card
19051,Amanda Hubbard,10001,3,13,3333.6666666666665,313.6666666666667,2020-05-04 14:24:12,2023-08-27 01:58:00,1.0,0,19,1209,40.3,0.3333333333333333,33.33,61,Female,Home,PayPal
19052,Olivia Martin DDS,10752,5,14,2150.4,159.2,2021-08-22 20:23:21,2023-07-26 23:31:21,1.0,0,50,703,23.4,0.2,20.0,61,Male,Books,PayPal
19053,Andrea Obrien,9232,5,21,1846.4,203.4,2021-05-23 06:51:00,2023-03-20 23:18:32,1.0,1,178,666,22.2,0.2,20.0,43,Female,Clothing,Credit Card
19054,Joshua Soto,15097,5,15,3019.4,317.6,2020-08-20 04:20:43,2023-05-30 11:52:36,2.0,1,108,1013,33.8,0.4,40.0,20,Female,Clothing,Cash
19055,Melissa Johnson,19268,7,15,2752.5714285714284,206.85714285714286,2020-10-16 05:50:32,2023-09-08 14:37:01,1.0,0,6,1057,35.2,0.14285714285714285,14.29,27,Male,Books,Credit Card
19056,Tiffany Griffin,1989,3,8,663.0,269.6666666666667,2020-02-22 10:36:31,2021-05-17 00:28:18,0.0,1,851,449,15.0,0.0,0.0,26,Male,Home,PayPal
19057,Michael Heath,5116,1,3,5116.0,45.0,2023-05-02 04:30:02,2023-05-02 04:30:02,0.0,1,136,0,0.0,0.0,0.0,50,Female,Home,Credit Card
19058,Kevin Richardson,21309,6,20,3551.5,202.16666666666666,2021-01-20 00:28:01,2023-03-08 11:20:57,4.0,0,191,777,25.9,0.6666666666666666,66.67,41,Male,Books,Credit Card
19059,Christopher Wheeler,5434,2,2,2717.0,88.0,2020-03-17 01:16:47,2021-03-30 13:09:05,1.0,0,898,378,12.6,0.5,50.0,54,Male,Clothing,Credit Card
19060,Julie Santos,9042,5,18,1808.4,173.2,2020-10-18 13:29:52,2023-01-20 10:15:46,2.0,0,238,823,27.4,0.4,40.0,24,Male,Books,PayPal
19061,Kenneth Roberson,24566,9,23,2729.5555555555557,206.77777777777777,2020-07-30 18:58:06,2023-06-05 22:13:58,6.0,0,101,1040,34.7,0.6666666666666666,66.67,19,Female,Clothing,PayPal
19062,Haley Patel,10132,3,6,3377.3333333333335,235.33333333333334,2020-08-10 23:35:45,2021-10-17 01:18:16,1.0,0,698,432,14.4,0.3333333333333333,33.33,46,Female,Books,Credit Card
19063,Mario Saunders,18232,5,13,3646.4,221.0,2020-04-22 19:40:10,2022-09-10 14:13:12,2.0,0,369,870,29.0,0.4,40.0,53,Male,Books,PayPal
19064,John Phillips,25238,8,16,3154.75,292.5,2020-08-14 06:47:09,2023-06-25 14:17:38,3.0,0,81,1045,34.8,0.375,37.5,62,Female,Books,Credit Card
19065,Jose Davis,9796,3,13,3265.3333333333335,279.6666666666667,2020-04-22 14:35:14,2023-04-24 21:36:26,2.0,0,143,1097,36.6,0.6666666666666666,66.67,51,Female,Electronics,PayPal
19066,George Carter,12480,4,17,3120.0,267.25,2020-05-21 04:13:43,2023-01-31 18:10:54,1.0,1,226,985,32.8,0.25,25.0,40,Female,Clothing,Credit Card
19067,Kaitlin Brown,20982,7,19,2997.4285714285716,256.0,2020-04-03 07:28:11,2022-10-31 13:44:04,4.0,1,318,941,31.4,0.5714285714285714,57.14,30,Female,Electronics,PayPal
19068,Linda Miller,8858,3,11,2952.6666666666665,297.3333333333333,2020-12-05 21:20:02,2023-03-29 19:14:45,1.0,0,169,843,28.1,0.3333333333333333,33.33,66,Male,Electronics,PayPal
19069,Jessica Liu,11796,4,8,2949.0,362.75,2021-03-24 10:58:05,2022-10-09 00:04:57,1.0,0,341,563,18.8,0.25,25.0,52,Female,Electronics,Credit Card
19070,Jaime Cline,9382,4,10,2345.5,303.5,2021-02-22 23:14:55,2022-05-30 23:06:10,0.0,0,472,461,15.4,0.0,0.0,27,Female,Home,Credit Card
19071,Patty Green,16269,5,18,3253.8,277.6,2020-08-20 12:13:13,2023-06-30 01:09:25,3.0,0,77,1043,34.8,0.6,60.0,60,Female,Electronics,Credit Card
19072,Mary Nguyen,17062,5,20,3412.4,253.2,2020-11-10 08:23:09,2023-08-26 00:17:57,2.0,1,20,1018,33.9,0.4,40.0,53,Female,Electronics,PayPal
19073,Antonio Kelly,19700,5,14,3940.0,182.8,2020-07-10 23:43:26,2023-08-02 03:41:29,1.0,0,44,1117,37.2,0.2,20.0,63,Female,Books,PayPal
19074,Trevor Hickman,16419,5,15,3283.8,209.6,2020-01-12 09:31:18,2022-12-25 20:19:42,4.0,0,263,1078,35.9,0.8,80.0,33,Male,Home,PayPal
19075,Kelly Ballard,23250,9,19,2583.3333333333335,335.3333333333333,2020-06-08 02:30:45,2023-07-29 00:02:44,5.0,0,48,1145,38.2,0.5555555555555556,55.56,31,Female,Books,Credit Card
19076,Elizabeth Shaw,5218,2,7,2609.0,191.0,2020-09-05 20:42:33,2021-02-21 09:14:28,1.0,0,936,168,5.6,0.5,50.0,53,Male,Electronics,PayPal
19077,George Terry,14902,4,8,3725.5,326.0,2020-12-25 06:44:53,2021-07-14 18:54:57,0.0,0,792,201,6.7,0.0,0.0,62,Male,Clothing,Crypto
19078,Bradley Watson,9012,4,12,2253.0,227.75,2020-05-30 19:23:46,2023-08-02 19:11:23,2.0,0,43,1158,38.6,0.5,50.0,69,Female,Electronics,Cash
19079,Mr. Gary Nelson,32433,12,35,2702.75,232.25,2020-04-21 23:18:03,2023-06-22 22:18:56,1.0,0,84,1156,38.5,0.08333333333333333,8.33,46,Female,Home,Credit Card
19080,David Hernandez,17464,7,26,2494.8571428571427,300.57142857142856,2020-11-16 02:57:19,2023-09-04 14:02:18,3.0,0,10,1022,34.1,0.42857142857142855,42.86,35,Male,Clothing,Credit Card
19081,Eric Santana,11521,4,7,2880.25,198.75,2020-08-02 12:26:53,2023-05-24 00:07:52,2.0,0,114,1024,34.1,0.5,50.0,54,Female,Home,PayPal
19082,Emily Griffin,15703,6,12,2617.1666666666665,304.6666666666667,2020-08-30 14:23:55,2023-06-05 21:00:30,1.0,0,101,1009,33.6,0.16666666666666666,16.67,36,Male,Books,Credit Card
19083,Renee Lawson,27008,7,16,3858.285714285714,320.85714285714283,2020-08-12 04:31:58,2022-06-15 21:14:15,2.0,1,456,672,22.4,0.2857142857142857,28.57,34,Female,Books,Credit Card
19084,Brittany Juarez,8153,3,4,2717.6666666666665,448.3333333333333,2020-07-19 18:01:21,2022-12-08 08:12:28,0.0,1,281,871,29.0,0.0,0.0,32,Female,Home,Credit Card
19085,Judith Wall,10777,4,10,2694.25,317.25,2020-03-30 00:12:15,2022-09-27 12:49:31,2.0,0,352,911,30.4,0.5,50.0,43,Male,Electronics,Credit Card
19086,Elizabeth Butler,23174,8,22,2896.75,223.25,2020-06-04 05:48:32,2023-07-06 16:36:48,1.0,0,70,1127,37.6,0.125,12.5,69,Male,Books,Credit Card
19087,Travis Henderson,5582,2,9,2791.0,171.0,2020-06-16 00:46:51,2021-05-09 09:31:27,1.0,0,859,327,10.9,0.5,50.0,26,Male,Clothing,Credit Card
19088,Joanna Oliver,13459,6,16,2243.1666666666665,336.6666666666667,2020-10-12 08:55:24,2023-03-28 15:05:26,1.0,0,170,897,29.9,0.16666666666666666,16.67,25,Male,Clothing,Credit Card
19089,Edward May,11581,4,8,2895.25,87.5,2020-04-03 14:57:53,2023-04-23 22:03:29,1.0,0,144,1115,37.2,0.25,25.0,27,Female,Books,Credit Card
19090,Kimberly Santos,25226,9,16,2802.8888888888887,244.55555555555554,2020-01-27 09:09:29,2023-08-16 04:45:02,4.0,1,30,1296,43.2,0.4444444444444444,44.44,29,Male,Books,Credit Card
19091,Thomas Anderson,19411,6,15,3235.1666666666665,229.0,2020-03-07 15:55:11,2023-03-01 08:01:38,2.0,1,198,1088,36.3,0.3333333333333333,33.33,44,Female,Books,Credit Card
19092,Dawn Lopez,12411,5,16,2482.2,206.0,2020-10-02 06:53:56,2023-08-08 21:10:44,3.0,0,37,1040,34.7,0.6,60.0,54,Male,Books,Cash
19093,David Terry,15392,6,13,2565.3333333333335,368.3333333333333,2020-07-11 04:55:41,2023-02-20 01:50:32,2.0,0,207,953,31.8,0.3333333333333333,33.33,47,Male,Books,Credit Card
19094,Lauren Morgan,9293,2,6,4646.5,152.0,2021-07-23 10:12:07,2022-08-30 04:57:55,1.0,0,381,402,13.4,0.5,50.0,52,Female,Clothing,PayPal
19095,Shannon Williamson,6424,2,3,3212.0,232.0,2021-05-01 20:34:25,2022-02-07 06:12:13,1.0,1,585,281,9.4,0.5,50.0,65,Male,Clothing,Credit Card
19096,Alyssa Torres,10068,6,12,1678.0,187.33333333333334,2020-06-10 19:23:00,2023-05-15 12:51:03,3.0,1,122,1068,35.6,0.5,50.0,27,Male,Books,Credit Card
19097,William Hall,4804,3,6,1601.3333333333333,229.33333333333334,2020-05-27 02:29:16,2023-07-26 20:06:45,0.0,0,50,1155,38.5,0.0,0.0,68,Male,Books,Credit Card
19098,Jamie Lee,4373,3,8,1457.6666666666667,197.66666666666666,2022-11-07 02:10:09,2023-08-09 13:05:09,1.0,0,36,275,9.2,0.3333333333333333,33.33,19,Male,Books,Cash
19099,Thomas Morse,5174,1,2,5174.0,343.0,2021-10-21 08:21:12,2021-10-21 08:21:12,0.0,0,694,0,0.0,0.0,0.0,53,Female,Electronics,Credit Card
19100,Erica Coleman,11285,3,10,3761.6666666666665,339.3333333333333,2020-07-22 10:51:46,2022-04-20 06:54:03,0.0,0,513,636,21.2,0.0,0.0,25,Male,Books,PayPal
19101,Mark Allen,4968,2,4,2484.0,374.0,2021-04-12 17:21:28,2022-03-20 09:49:32,1.0,0,544,341,11.4,0.5,50.0,19,Female,Books,Credit Card
19102,Barry Rogers,5227,3,11,1742.3333333333333,205.33333333333334,2020-09-27 05:51:29,2021-11-16 08:53:47,1.0,0,668,415,13.8,0.3333333333333333,33.33,50,Female,Clothing,Credit Card
19103,Cindy Miller,25171,7,26,3595.8571428571427,262.0,2020-01-03 20:49:43,2022-08-14 22:45:48,2.0,0,396,954,31.8,0.2857142857142857,28.57,22,Female,Clothing,Credit Card
19104,Bobby Brown,17788,5,17,3557.6,126.8,2020-12-17 17:22:51,2023-07-23 21:42:29,3.0,0,53,948,31.6,0.6,60.0,61,Male,Clothing,Credit Card
19105,Rachel Houston,27460,9,32,3051.1111111111113,223.22222222222223,2020-11-03 21:52:53,2023-05-04 05:21:45,1.0,0,134,911,30.4,0.1111111111111111,11.11,62,Male,Clothing,Credit Card
19106,Daniel Garcia,19249,9,28,2138.777777777778,197.22222222222223,2020-05-04 08:51:18,2023-09-02 01:57:32,5.0,0,13,1215,40.5,0.5555555555555556,55.56,41,Male,Books,Credit Card
19107,Olivia West,20503,6,19,3417.1666666666665,209.0,2021-04-23 20:50:54,2023-03-10 15:08:36,1.0,0,188,685,22.8,0.16666666666666666,16.67,19,Male,Clothing,Credit Card
19108,Lauren Stephens,19118,7,20,2731.1428571428573,349.14285714285717,2020-05-11 09:51:57,2023-03-18 05:04:06,3.0,0,181,1040,34.7,0.42857142857142855,42.86,60,Female,Clothing,Credit Card
19109,Scott Smith,27291,7,26,3898.714285714286,203.57142857142858,2020-05-12 20:23:12,2023-08-25 21:52:39,4.0,0,20,1200,40.0,0.5714285714285714,57.14,54,Male,Clothing,Cash
19110,Michael George,22461,7,24,3208.714285714286,206.0,2020-02-08 16:56:44,2023-04-14 11:23:26,4.0,0,154,1160,38.7,0.5714285714285714,57.14,45,Male,Clothing,PayPal
19111,Steven Vargas,22683,6,16,3780.5,240.0,2020-06-06 03:46:33,2023-07-04 11:17:08,3.0,0,73,1123,37.4,0.5,50.0,53,Female,Electronics,Credit Card
19112,Paul Keller,4936,2,5,2468.0,341.5,2021-01-25 11:16:31,2022-01-04 06:26:07,1.0,0,619,343,11.4,0.5,50.0,27,Female,Books,Crypto
19113,Marcus Lyons,25422,7,24,3631.714285714286,250.57142857142858,2021-04-08 13:52:59,2022-12-21 10:11:44,4.0,1,268,621,20.7,0.5714285714285714,57.14,50,Male,Home,Credit Card
19114,Anna Brown,10601,4,13,2650.25,128.25,2020-12-31 15:38:04,2023-09-09 20:31:25,2.0,0,5,982,32.7,0.5,50.0,59,Male,Clothing,Credit Card
19115,Dr. Natalie Gomez,15817,6,17,2636.1666666666665,224.16666666666666,2020-12-24 01:13:38,2023-06-30 08:42:29,3.0,1,77,918,30.6,0.5,50.0,60,Female,Clothing,Credit Card
19116,Leah Mills,20250,6,16,3375.0,305.0,2020-04-07 21:34:53,2022-10-26 11:59:24,5.0,0,324,931,31.0,0.8333333333333334,83.33,47,Female,Electronics,PayPal
19117,Kevin Ramirez,5852,5,16,1170.4,160.4,2021-02-07 00:38:05,2023-04-23 06:30:52,0.0,0,145,805,26.8,0.0,0.0,69,Female,Home,PayPal
19118,Rhonda Good,14817,6,16,2469.5,345.6666666666667,2020-01-05 00:22:29,2022-01-25 10:18:25,3.0,0,598,751,25.0,0.5,50.0,39,Male,Books,PayPal
19119,Sheila Roth,14109,7,18,2015.5714285714287,277.14285714285717,2020-09-08 01:53:04,2023-09-13 16:39:56,2.0,0,1,1100,36.7,0.2857142857142857,28.57,34,Female,Electronics,Credit Card
19120,Jacob Cook,10236,4,12,2559.0,195.25,2020-01-26 12:48:20,2023-08-31 19:32:18,2.0,1,14,1313,43.8,0.5,50.0,53,Male,Home,Cash
19121,Joel Wells,20908,6,16,3484.6666666666665,196.5,2020-08-20 00:32:42,2023-06-01 09:24:09,3.0,0,106,1015,33.8,0.5,50.0,50,Female,Books,PayPal
19122,Jerry Leach,19104,7,20,2729.1428571428573,223.42857142857142,2021-03-20 11:38:21,2023-07-17 16:59:31,5.0,0,59,849,28.3,0.7142857142857143,71.43,25,Male,Books,Credit Card
19123,Mark Bradford,6321,6,18,1053.5,299.1666666666667,2020-05-01 16:56:50,2023-03-29 04:24:44,4.0,0,170,1061,35.4,0.6666666666666666,66.67,28,Male,Home,Credit Card
19124,Connor Austin,8629,4,9,2157.25,317.25,2021-02-24 15:39:47,2023-05-10 12:22:37,2.0,0,128,804,26.8,0.5,50.0,20,Female,Electronics,Credit Card
19125,Matthew Baker,17615,6,18,2935.8333333333335,220.66666666666666,2021-04-16 04:39:06,2022-12-20 05:46:46,1.0,0,269,613,20.4,0.16666666666666666,16.67,20,Male,Books,Credit Card
19126,Jessica Peterson,11558,4,16,2889.5,373.5,2020-01-06 07:38:32,2023-04-07 22:04:44,1.0,0,160,1187,39.6,0.25,25.0,36,Male,Books,Credit Card
19127,Ryan Peck,9360,3,9,3120.0,199.33333333333334,2021-01-23 13:37:45,2021-11-15 23:17:59,3.0,0,668,296,9.9,1.0,100.0,24,Male,Books,PayPal
19128,Mary Doyle,22550,9,26,2505.5555555555557,317.8888888888889,2020-01-04 14:34:22,2023-08-26 22:30:02,2.0,0,19,1330,44.3,0.2222222222222222,22.22,36,Female,Clothing,Credit Card
19129,David Thomas,11293,4,11,2823.25,279.25,2022-03-31 17:58:13,2023-08-31 05:19:08,2.0,0,15,517,17.2,0.5,50.0,59,Male,Clothing,Credit Card
19130,John Brady,26054,8,29,3256.75,218.75,2020-06-09 01:14:15,2023-04-27 12:18:24,3.0,1,141,1052,35.1,0.375,37.5,22,Male,Clothing,Credit Card
19131,Susan Melton,11524,5,11,2304.8,325.0,2020-01-27 00:51:25,2022-10-05 00:08:51,2.0,0,345,981,32.7,0.4,40.0,19,Female,Books,Credit Card
19132,Anthony Parks,22977,8,19,2872.125,291.5,2020-10-12 03:54:37,2023-06-10 09:52:52,5.0,1,97,971,32.4,0.625,62.5,43,Male,Books,Cash
19133,Carol Martinez,14087,5,17,2817.4,233.2,2020-06-28 07:57:18,2023-07-31 06:39:50,1.0,0,46,1127,37.6,0.2,20.0,67,Male,Books,Credit Card
19134,Ricardo Park,12270,3,9,4090.0,208.33333333333334,2021-08-28 18:39:10,2023-05-22 23:53:31,1.0,0,115,632,21.1,0.3333333333333333,33.33,54,Male,Books,Credit Card
19135,Rachel Krueger,9119,2,4,4559.5,353.0,2020-09-29 06:00:21,2021-10-29 11:35:05,0.0,0,686,395,13.2,0.0,0.0,68,Female,Clothing,Cash
19136,Randy Bailey,16743,5,18,3348.6,221.8,2020-07-01 09:28:54,2021-07-03 20:54:56,2.0,0,803,367,12.2,0.4,40.0,60,Male,Electronics,Credit Card
19137,Sydney Smith,18429,9,28,2047.6666666666667,221.0,2020-03-26 15:35:30,2023-04-01 02:20:40,4.0,0,167,1100,36.7,0.4444444444444444,44.44,69,Male,Home,Credit Card
19138,Brandi Ward,11196,4,14,2799.0,247.75,2020-07-22 07:34:10,2022-09-08 05:02:03,3.0,0,372,777,25.9,0.75,75.0,30,Female,Books,PayPal
19139,Shannon Rivera,13473,5,12,2694.6,232.6,2020-09-20 14:24:38,2023-06-22 18:46:58,2.0,1,84,1005,33.5,0.4,40.0,51,Male,Books,Cash
