customer_id,customer_name,recency,frequency,monetary,churn,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Code,Customer_Segment,Recency_Group,Frequency_Group,Monetary_Group,Churn_Risk
17756,Michael Fisher,176,3,8602,0,3,1,2,6,312,Others,91-180 Days,3-5 Purchases,Low,Moderate Risk
17757,Sara Silva,58,3,10933,1,5,1,2,8,512,New Customers,31-60 Days,3-5 Purchases,Low,Churned
17758,Jessica Nguyen,378,8,28520,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High,Medium Risk
17759,Margaret Vasquez,177,7,22303,0,3,4,5,12,345,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Moderate Risk
17760,Amanda Crawford,605,3,8940,0,1,1,2,4,112,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
17761,Megan Barker,201,6,10519,1,3,4,2,9,342,Others,181-365 Days,6-10 Purchases,Low,Churned
17762,Michael Green,20,3,4897,0,5,1,1,7,511,New Customers,0-30 Days,3-5 Purchases,Very Low,Low Risk
17763,Abigail Woods,579,5,6294,0,1,3,1,5,131,Others,365+ Days,3-5 Purchases,Very Low,Medium Risk
17764,Kaitlyn Cobb,148,5,15605,0,3,3,4,10,334,Need Attention,91-180 Days,3-5 Purchases,High,Moderate Risk
17765,Erica Preston,204,8,22600,0,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High,Moderate Risk
17766,William Rush,474,8,19649,1,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High,Churned
17767,Larry Brown,223,5,10518,0,3,3,2,8,332,Others,181-365 Days,3-5 Purchases,Low,Moderate Risk
17768,Luis Olson,81,9,26618,0,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High,Low Risk
17769,Sara Anderson,363,7,14753,0,2,4,3,9,243,At Risk,181-365 Days,6-10 Purchases,Medium,Medium Risk
17770,Angela Hanson,14,4,14013,0,5,2,3,10,523,Potential Loyalists,0-30 Days,3-5 Purchases,Medium,Low Risk
17771,Larry Long,619,6,19326,1,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High,Churned
17772,Morgan Campos,70,5,14378,0,4,3,3,10,433,Potential Loyalists,61-90 Days,3-5 Purchases,Medium,Low Risk
17773,Kenneth Thomas,70,3,7959,0,4,1,2,7,412,New Customers,61-90 Days,3-5 Purchases,Low,Low Risk
17774,Dennis Guerrero,183,4,11467,1,3,2,3,8,323,Need Attention,181-365 Days,3-5 Purchases,Medium,Churned
17775,Brett Smith,36,7,21964,0,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
17776,Amanda Ortega,25,5,13385,0,5,3,3,11,533,Potential Loyalists,0-30 Days,3-5 Purchases,Medium,Low Risk
17777,Dylan Heath,20,11,34433,1,5,5,5,15,555,Champions,0-30 Days,10+ Purchases,Very High,Churned
17779,Henry Robles,262,3,9730,0,2,1,2,5,212,Hibernating,181-365 Days,3-5 Purchases,Low,High Risk
17780,Cody Parker,102,9,26661,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High,Churned
17781,Vanessa Jimenez,255,7,15165,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High,Medium Risk
17782,Christine Rodriguez,141,12,31932,0,3,5,5,13,355,Loyal Customers,91-180 Days,10+ Purchases,Very High,Moderate Risk
17783,Jennifer Carlson,142,5,19441,0,3,3,5,11,335,Need Attention,91-180 Days,3-5 Purchases,Very High,Moderate Risk
17784,Jeffrey Knight,485,4,11678,0,1,2,3,6,123,Need Attention,365+ Days,3-5 Purchases,Medium,High Risk
17785,William Cunningham,142,9,25418,0,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Moderate Risk
17786,Lauren Holmes,387,7,22778,0,2,4,5,11,245,At Risk,365+ Days,6-10 Purchases,Very High,Medium Risk
17787,Gerald Hampton,38,5,15987,0,5,3,4,12,534,Potential Loyalists,31-60 Days,3-5 Purchases,High,Low Risk
17788,Mario Gutierrez,234,7,24625,1,3,4,5,12,345,Loyal Customers,181-365 Days,6-10 Purchases,Very High,Churned
17789,Jonathan Rivera,141,5,12910,0,3,3,3,9,333,Need Attention,91-180 Days,3-5 Purchases,Medium,Moderate Risk
17790,Michelle Brown,368,8,30074,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High,Medium Risk
17791,Sarah Espinoza,4,4,11403,0,5,2,3,10,523,Potential Loyalists,0-30 Days,3-5 Purchases,Medium,Low Risk
17792,Joshua Johnson,150,2,5698,0,3,1,1,5,311,Others,91-180 Days,2 Purchases,Very Low,Moderate Risk
17793,Scott Newman,116,4,8763,0,4,2,2,8,422,Potential Loyalists,91-180 Days,3-5 Purchases,Low,Low Risk
17794,Kevin Cline,142,2,5672,0,3,1,1,5,311,Others,91-180 Days,2 Purchases,Very Low,Moderate Risk
17795,Tammy Hull,123,3,5475,1,4,1,1,6,411,New Customers,91-180 Days,3-5 Purchases,Very Low,Churned
17796,Don Rodriguez,535,3,5274,0,1,1,1,3,111,Hibernating,365+ Days,3-5 Purchases,Very Low,High Risk
17797,Sarah Davis,1106,1,2422,0,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,High Risk
17798,Gregg Frank,252,4,11460,0,2,2,3,7,223,Need Attention,181-365 Days,3-5 Purchases,Medium,High Risk
17799,Troy Foster,0,9,19066,1,5,5,4,14,554,Champions,0-30 Days,6-10 Purchases,High,Churned
17800,Jackson Jordan,289,7,20464,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High,Medium Risk
17801,Dustin Scott,938,3,8074,0,1,1,2,4,112,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
17802,Sharon Haley,172,6,17794,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High,Churned
17803,Diana Johnson,256,6,18997,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High,Medium Risk
17804,Kelly Kennedy,7,4,6693,1,5,2,1,8,521,New Customers,0-30 Days,3-5 Purchases,Very Low,Churned
17805,Troy Sweeney,143,8,19273,0,3,5,4,12,354,Loyal Customers,91-180 Days,6-10 Purchases,High,Moderate Risk
17806,Alexander Gibson,6,8,21228,0,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
17807,Martin Colon,11,5,11684,0,5,3,3,11,533,Potential Loyalists,0-30 Days,3-5 Purchases,Medium,Low Risk
17808,Sherry Todd,87,4,10804,0,4,2,2,8,422,Potential Loyalists,61-90 Days,3-5 Purchases,Low,Low Risk
17809,Robert Patton,609,6,27920,1,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High,Churned
17810,Amanda Coleman,725,3,8264,0,1,1,2,4,112,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
17811,Michael Torres,600,3,9906,0,1,1,2,4,112,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
17812,Mr. Taylor Gordon,164,4,8075,0,3,2,2,7,322,Others,91-180 Days,3-5 Purchases,Low,Moderate Risk
17813,Samantha Jones,49,8,26103,0,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
17814,Debra Lin,136,6,19148,0,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High,Low Risk
17815,Matthew Hale,68,7,23090,0,4,4,5,13,445,Champions,61-90 Days,6-10 Purchases,Very High,Low Risk
17816,Patrick Diaz,203,6,10214,0,3,4,2,9,342,Others,181-365 Days,6-10 Purchases,Low,Moderate Risk
17817,Tamara Moore,93,6,17139,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High,Churned
17818,Jennifer Powell,220,10,21006,0,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High,Moderate Risk
17819,Paul Sanchez,186,7,25727,0,3,4,5,12,345,Loyal Customers,181-365 Days,6-10 Purchases,Very High,Moderate Risk
17820,Kathy Galvan,239,2,7018,0,3,1,1,5,311,Others,181-365 Days,2 Purchases,Very Low,Moderate Risk
17821,Brian Cortez,374,4,9507,1,2,2,2,6,222,Hibernating,365+ Days,3-5 Purchases,Low,Churned
17822,Bruce Clements,23,4,3735,0,5,2,1,8,521,New Customers,0-30 Days,3-5 Purchases,Very Low,Low Risk
17823,John Shepherd,470,4,4012,0,1,2,1,4,121,Hibernating,365+ Days,3-5 Purchases,Very Low,High Risk
17824,Jeffrey Carter,559,3,4841,1,1,1,1,3,111,Hibernating,365+ Days,3-5 Purchases,Very Low,Churned
17825,Erin Houston,81,2,8296,1,4,1,2,7,412,New Customers,61-90 Days,2 Purchases,Low,Churned
17826,Sandra Wiley,286,5,17225,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High,Medium Risk
17827,Christopher Edwards,574,8,22689,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High,Medium Risk
17828,Justin Powell,200,5,11014,0,3,3,2,8,332,Others,181-365 Days,3-5 Purchases,Low,Moderate Risk
17829,Lisa Robbins,33,9,23926,0,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
17830,Charlene Harris,39,7,20022,0,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
17831,Amanda Hill,272,6,20098,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High,Medium Risk
17832,Amy Contreras,21,9,25156,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High,Churned
17833,Tina Scott,275,2,3325,0,2,1,1,4,211,Hibernating,181-365 Days,2 Purchases,Very Low,High Risk
17834,Nathan Stone,325,5,18255,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High,Medium Risk
17835,Megan Garcia,703,5,8812,0,1,3,2,6,132,Others,365+ Days,3-5 Purchases,Low,Medium Risk
17836,Ruth Richardson,339,2,6479,0,2,1,1,4,211,Hibernating,181-365 Days,2 Purchases,Very Low,High Risk
17837,Michelle King,172,5,12987,0,3,3,3,9,333,Need Attention,91-180 Days,3-5 Purchases,Medium,Moderate Risk
17838,Timothy Fitzgerald,151,6,7906,0,3,4,2,9,342,Others,91-180 Days,6-10 Purchases,Low,Moderate Risk
17839,Gina Stevenson,264,6,13605,0,2,4,3,9,243,At Risk,181-365 Days,6-10 Purchases,Medium,Medium Risk
17840,David Graves,104,7,19981,0,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High,Low Risk
17841,Mark Simon,280,8,26198,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High,Medium Risk
17842,Rebecca Perkins,374,8,15227,0,2,5,4,11,254,At Risk,365+ Days,6-10 Purchases,High,Medium Risk
17843,Amanda Wong,31,4,9195,1,5,2,2,9,522,Potential Loyalists,31-60 Days,3-5 Purchases,Low,Churned
17844,Randall Mcmillan,421,3,12776,0,2,1,3,6,213,Need Attention,365+ Days,3-5 Purchases,Medium,High Risk
17845,Elaine Ortiz,162,5,15410,0,3,3,4,10,334,Need Attention,91-180 Days,3-5 Purchases,High,Moderate Risk
17846,Johnathan White,139,6,15252,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High,Churned
17847,Henry Richardson,104,3,5780,1,4,1,1,6,411,New Customers,91-180 Days,3-5 Purchases,Very Low,Churned
17848,Victoria Munoz,379,4,8632,0,2,2,2,6,222,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
17849,Ashley Ramos,531,6,14124,0,1,4,3,8,143,At Risk,365+ Days,6-10 Purchases,Medium,Medium Risk
17850,Bruce Johnson,179,6,16104,0,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High,Moderate Risk
17851,Jeffery Martinez,47,5,14359,1,5,3,3,11,533,Potential Loyalists,31-60 Days,3-5 Purchases,Medium,Churned
17852,Jeffrey Martin,27,8,25352,0,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
17853,Tracy Maldonado,803,1,673,0,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,High Risk
17854,Amanda Thompson,289,6,18812,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High,Medium Risk
17855,David May,197,4,7622,1,3,2,1,6,321,Others,181-365 Days,3-5 Purchases,Very Low,Churned
17856,Allison Martin,181,7,21022,0,3,4,5,12,345,Loyal Customers,181-365 Days,6-10 Purchases,Very High,Moderate Risk
17857,Mrs. Sharon Thomas PhD,107,8,26050,0,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High,Low Risk
17858,Valerie Scott,200,5,9594,0,3,3,2,8,332,Others,181-365 Days,3-5 Purchases,Low,Moderate Risk
17859,Robert Holt,931,3,4844,1,1,1,1,3,111,Hibernating,365+ Days,3-5 Purchases,Very Low,Churned
17860,Derek Love,335,5,10994,0,2,3,2,7,232,Others,181-365 Days,3-5 Purchases,Low,Medium Risk
17861,Cassandra Lopez,252,4,15260,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High,High Risk
17862,David Thomas,262,5,12207,0,2,3,3,8,233,At Risk,181-365 Days,3-5 Purchases,Medium,Medium Risk
17863,Audrey Johnson,597,6,17629,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High,Medium Risk
17864,John Forbes,244,2,4568,0,2,1,1,4,211,Hibernating,181-365 Days,2 Purchases,Very Low,High Risk
17865,Trevor Scott,193,4,10129,0,3,2,2,7,322,Others,181-365 Days,3-5 Purchases,Low,Moderate Risk
17866,Matthew Davis,880,1,3983,0,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,High Risk
17867,Cynthia Taylor,30,8,16538,0,5,5,4,14,554,Champions,0-30 Days,6-10 Purchases,High,Low Risk
17868,Marcus Trevino III,89,6,14653,1,4,4,3,11,443,Loyal Customers,61-90 Days,6-10 Purchases,Medium,Churned
17869,Rebekah Jones,188,6,18020,0,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High,Moderate Risk
17870,Eduardo Russell,15,9,22628,0,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
17871,Dalton Graves,142,4,14983,0,3,2,4,9,324,Need Attention,91-180 Days,3-5 Purchases,High,Moderate Risk
17872,Taylor Hubbard,531,2,6405,1,1,1,1,3,111,Hibernating,365+ Days,2 Purchases,Very Low,Churned
17873,Dr. Matthew Faulkner,57,7,23690,0,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
17874,Natalie Sanchez,289,7,15199,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High,Medium Risk
17875,Rebekah Miller,223,6,15387,0,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High,Moderate Risk
17876,Mr. Peter Barnes,293,2,1026,0,2,1,1,4,211,Hibernating,181-365 Days,2 Purchases,Very Low,High Risk
17877,Christian Martinez,6,4,10923,0,5,2,2,9,522,Potential Loyalists,0-30 Days,3-5 Purchases,Low,Low Risk
17878,Kimberly Edwards,106,6,11793,0,4,4,3,11,443,Loyal Customers,91-180 Days,6-10 Purchases,Medium,Low Risk
17879,James Gonzalez,147,6,13899,0,3,4,3,10,343,Loyal Customers,91-180 Days,6-10 Purchases,Medium,Moderate Risk
17880,Joshua Tate,188,3,9902,0,3,1,2,6,312,Others,181-365 Days,3-5 Purchases,Low,Moderate Risk
17881,Jessica Ford,201,6,13739,0,3,4,3,10,343,Loyal Customers,181-365 Days,6-10 Purchases,Medium,Moderate Risk
17882,Steven Pruitt,68,6,17088,0,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High,Low Risk
17883,Barry Thompson,290,1,3539,0,2,1,1,4,211,Hibernating,181-365 Days,1 Purchase,Very Low,High Risk
17884,Becky Sullivan MD,21,4,12935,0,5,2,3,10,523,Potential Loyalists,0-30 Days,3-5 Purchases,Medium,Low Risk
17885,Bob Patel,229,8,20368,0,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High,Moderate Risk
17886,Joyce Lozano,228,6,14256,1,3,4,3,10,343,Loyal Customers,181-365 Days,6-10 Purchases,Medium,Churned
17887,Olivia Taylor,54,8,21330,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High,Churned
17888,Evelyn Cooper,332,7,26211,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High,Medium Risk
17889,Kevin Brown,104,5,14207,0,4,3,3,10,433,Potential Loyalists,91-180 Days,3-5 Purchases,Medium,Low Risk
17890,Thomas Mills,129,4,8270,0,4,2,2,8,422,Potential Loyalists,91-180 Days,3-5 Purchases,Low,Low Risk
17891,Julia Anderson,351,9,28571,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High,Medium Risk
17892,Yolanda Wright,629,4,14269,0,1,2,3,6,123,Need Attention,365+ Days,3-5 Purchases,Medium,High Risk
17893,Jennifer Williams,68,6,16782,0,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High,Low Risk
17894,Joshua Richardson,819,1,2461,0,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,High Risk
17895,Shelly Love,15,7,19685,0,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
17896,Gwendolyn Baker,25,1,5073,0,5,1,1,7,511,New Customers,0-30 Days,1 Purchase,Very Low,Low Risk
17897,Terry Hobbs,11,3,7630,1,5,1,1,7,511,New Customers,0-30 Days,3-5 Purchases,Very Low,Churned
17898,Lisa Morris,108,3,9273,0,4,1,2,7,412,New Customers,91-180 Days,3-5 Purchases,Low,Low Risk
17899,Frank Kelly,164,4,13800,0,3,2,3,8,323,Need Attention,91-180 Days,3-5 Purchases,Medium,Moderate Risk
17900,Laura Davis,51,6,20704,0,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
17901,Sandra Lee,484,3,10465,0,1,1,2,4,112,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
17902,Michael Norman,84,4,13787,0,4,2,3,9,423,Potential Loyalists,61-90 Days,3-5 Purchases,Medium,Low Risk
17903,Dale Barnett,255,6,21179,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High,Medium Risk
17904,Tiffany Ward,37,7,18041,0,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High,Low Risk
17905,Stephanie Allison,24,7,24040,0,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
17906,Mark Brown,173,7,18016,0,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High,Moderate Risk
17907,Zachary Robinson,63,4,12536,0,4,2,3,9,423,Potential Loyalists,61-90 Days,3-5 Purchases,Medium,Low Risk
17908,Matthew Strong,624,4,5760,1,1,2,1,4,121,Hibernating,365+ Days,3-5 Purchases,Very Low,Churned
17909,Maria Ortiz,223,3,7405,0,3,1,1,5,311,Others,181-365 Days,3-5 Purchases,Very Low,Moderate Risk
17910,Connor Brown,145,4,11786,0,3,2,3,8,323,Need Attention,91-180 Days,3-5 Purchases,Medium,Moderate Risk
17911,Tiffany Ellison,155,5,11412,0,3,3,3,9,333,Need Attention,91-180 Days,3-5 Purchases,Medium,Moderate Risk
17912,Angel Kennedy,52,4,14835,0,5,2,4,11,524,Potential Loyalists,31-60 Days,3-5 Purchases,High,Low Risk
17913,Vanessa Shaw,76,6,12402,0,4,4,3,11,443,Loyal Customers,61-90 Days,6-10 Purchases,Medium,Low Risk
17914,Kristin Taylor,450,2,5398,1,1,1,1,3,111,Hibernating,365+ Days,2 Purchases,Very Low,Churned
17915,Samuel Brown,91,6,24457,0,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High,Low Risk
17916,Christopher Dixon,39,9,18589,1,5,5,4,14,554,Champions,31-60 Days,6-10 Purchases,High,Churned
17917,Mrs. Alyssa Miller MD,9,5,14675,0,5,3,3,11,533,Potential Loyalists,0-30 Days,3-5 Purchases,Medium,Low Risk
17918,Troy Flores Jr.,433,8,21592,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High,Medium Risk
17919,Michael Jackson,530,4,7926,0,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
17920,Stephen Ortega,136,6,16957,0,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High,Low Risk
17921,John Bowers,48,3,4458,0,5,1,1,7,511,New Customers,31-60 Days,3-5 Purchases,Very Low,Low Risk
17922,Alex Dennis,363,1,4775,0,2,1,1,4,211,Hibernating,181-365 Days,1 Purchase,Very Low,High Risk
17923,Brian Colon,47,8,23112,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High,Churned
17924,Raymond Dominguez,198,8,20692,0,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High,Moderate Risk
17925,Deborah Wagner,983,1,848,0,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,High Risk
17926,Justin Bolton,38,3,8026,0,5,1,2,8,512,New Customers,31-60 Days,3-5 Purchases,Low,Low Risk
17927,Kevin Mitchell,327,1,1725,0,2,1,1,4,211,Hibernating,181-365 Days,1 Purchase,Very Low,High Risk
17928,Misty Wilson,177,6,21108,0,3,4,5,12,345,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Moderate Risk
17929,Sandra Murphy,292,7,22516,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High,Medium Risk
17930,David Smith,310,4,8585,0,2,2,2,6,222,Hibernating,181-365 Days,3-5 Purchases,Low,High Risk
17931,Elizabeth Joseph,131,9,24305,0,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High,Low Risk
17932,Nicole Gutierrez,10,7,20309,0,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
17933,Jessica Rios,33,4,9333,0,5,2,2,9,522,Potential Loyalists,31-60 Days,3-5 Purchases,Low,Low Risk
17934,Mr. Steven Roberson,396,6,16851,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High,Medium Risk
17935,Deborah Richardson,409,2,5584,0,2,1,1,4,211,Hibernating,365+ Days,2 Purchases,Very Low,High Risk
17936,Casey Allen,324,10,24340,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High,Medium Risk
17937,Kelsey Blevins,1006,1,4726,0,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,High Risk
17938,Mrs. Carolyn Smith,208,6,9787,1,3,4,2,9,342,Others,181-365 Days,6-10 Purchases,Low,Churned
17939,Adrian Miller,82,6,20707,0,4,4,5,13,445,Champions,61-90 Days,6-10 Purchases,Very High,Low Risk
17940,Joseph Li,535,6,19438,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High,Medium Risk
17941,Jacqueline Allen,257,5,17627,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High,Medium Risk
17942,Sergio Shah,476,4,9225,0,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
17943,Kristin Norris,139,7,22764,1,3,4,5,12,345,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Churned
17944,Javier Evans,13,5,10969,1,5,3,2,10,532,Potential Loyalists,0-30 Days,3-5 Purchases,Low,Churned
17945,David Garcia,334,7,26970,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High,Medium Risk
17946,Jamie Travis,219,4,8867,0,3,2,2,7,322,Others,181-365 Days,3-5 Purchases,Low,Moderate Risk
17947,Catherine Foster,265,4,11692,1,2,2,3,7,223,Need Attention,181-365 Days,3-5 Purchases,Medium,Churned
17948,John Stevenson,131,5,11103,0,4,3,2,9,432,Potential Loyalists,91-180 Days,3-5 Purchases,Low,Low Risk
17949,Amber Howell,335,2,7076,0,2,1,1,4,211,Hibernating,181-365 Days,2 Purchases,Very Low,High Risk
17950,Sara Ritter MD,706,3,10727,0,1,1,2,4,112,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
17951,Stephen Vasquez,321,1,1702,0,2,1,1,4,211,Hibernating,181-365 Days,1 Purchase,Very Low,High Risk
17952,James Long,572,3,11901,0,1,1,3,5,113,Need Attention,365+ Days,3-5 Purchases,Medium,High Risk
17953,Desiree Roberts,133,7,20295,0,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High,Low Risk
17954,Daniel Haas,533,4,11344,0,1,2,3,6,123,Need Attention,365+ Days,3-5 Purchases,Medium,High Risk
17955,Paul Lopez,302,5,15146,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High,Medium Risk
17956,Deborah Barnett,174,3,11274,1,3,1,2,6,312,Others,91-180 Days,3-5 Purchases,Low,Churned
17957,Felicia Hernandez,207,4,9276,0,3,2,2,7,322,Others,181-365 Days,3-5 Purchases,Low,Moderate Risk
17958,Jocelyn Wiggins,187,4,16694,1,3,2,4,9,324,Need Attention,181-365 Days,3-5 Purchases,High,Churned
17959,Samantha Barnett,222,3,11213,0,3,1,2,6,312,Others,181-365 Days,3-5 Purchases,Low,Moderate Risk
17960,Andrew Larson,320,5,14947,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High,Medium Risk
17961,Lawrence White,57,5,7193,0,5,3,1,9,531,Others,31-60 Days,3-5 Purchases,Very Low,Low Risk
17962,Michele Hughes,94,4,12117,0,4,2,3,9,423,Potential Loyalists,91-180 Days,3-5 Purchases,Medium,Low Risk
17963,Jennifer Stein,104,6,21003,1,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High,Churned
17964,Emily Bowman,185,3,10095,1,3,1,2,6,312,Others,181-365 Days,3-5 Purchases,Low,Churned
17965,Elizabeth Brown,748,3,9579,0,1,1,2,4,112,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
17966,Laurie Smith,1167,1,584,0,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,High Risk
17967,Wendy Johnson,88,7,20347,1,4,4,5,13,445,Champions,61-90 Days,6-10 Purchases,Very High,Churned
17968,Tina Herrera,15,9,26664,0,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
